InvoiceNo,CustomerID,ProductID,Product,Category,Quantity,UnitPrice,Discount,PaymentMethod,Country,City,CustomerAge,CustomerGender,SignupDate,InvoiceDate,ShippingCost,DeliveryTimeDays,ReturnStatus,CustomerTenure,Device,Revenue,Profit,OrderValue,Year,Month,Day,DayOfWeek,WeekOfYear,CustomerLifetimeDays,ProfitMargin,AvgOrderValue,HighValueCustomer,CohortMonth,OrderMonth
4348,10110,470,Phone,Electronics,6,52.60261174597125,0.27348987411254266,UPI,UK,New York,18,Female,2023-09-15,2023-11-08,36.607826414319206,3,Yes,4,Desktop,229.2979804894477,54.59023463900365,265.9058069037669,2023,11,8,2,45,54,0.23807551432628465,2878.3545264663985,0,2023-01,2023-11
1797,10103,209,Monitor,Accessories,9,139.45032088162503,0.27840427101881426,UPI,UK,New York,43,Female,2023-01-16,2023-12-29,30.067966970776272,4,Yes,1,Desktop,905.6408035791283,259.8316464129257,935.7087705499046,2023,12,29,4,52,347,0.286903643680873,2318.0946497422087,0,2023-01,2023-12
4680,10059,320,Monitor,Electronics,8,427.5441126197886,0.0496260456385228,UPI,India,Mumbai,52,Male,2023-04-04,2023-08-27,43.383025115318695,6,Yes,3,Mobile,3250.614311795498,789.2114996751279,3293.9973369108166,2023,8,27,6,34,145,0.2427884159653508,937.8123258757751,1,2023-01,2023-08
3331,10170,324,Laptop,Electronics,8,81.86731102380713,0.0006970218395790816,Cash,UK,London,42,Male,2023-12-24,2023-01-13,19.177518619339452,5,No,4,Mobile,654.4819817606074,70.26436409494013,673.6595003799468,2023,1,13,4,2,-345,0.1073587448594437,2586.021855489901,0,2023-01,2023-01
3926,10099,369,Laptop,Accessories,7,408.8199553264187,0.29517928204272065,Card,UK,London,59,Female,2023-05-14,2023-07-03,28.565257999954333,8,No,3,Mobile,2017.0134209990056,354.1414239081792,2045.57867899896,2023,7,3,0,27,50,0.1755771281545448,2893.0716030430726,0,2023-07,2023-07
1959,10067,271,Laptop,Accessories,9,484.5261406294762,0.2718412608382438,Card,Canada,Toronto,32,Male,2023-10-28,2023-07-13,26.84175670420477,5,No,1,Mobile,3175.3074928650403,831.6646643235944,3202.149249569245,2023,7,13,3,28,-107,0.2619162604542572,2512.0019646026153,1,2023-04,2023-07
2504,10132,351,Headphones,Electronics,2,462.2412817916521,0.016633570711152422,Card,Canada,New York,39,Female,2023-11-23,2023-02-25,20.925762181558643,5,No,1,Desktop,909.1051174907138,265.2056994522185,930.0308796722725,2023,2,25,5,8,-271,0.291721710008884,1353.1466186924708,0,2023-01,2023-02
1452,10119,407,Monitor,Electronics,3,871.7913602550256,0.24991027918232098,Card,India,London,23,Female,2023-05-13,2023-08-18,45.11547790503675,2,Yes,4,Desktop,1961.76521407487,341.411240330021,2006.8806919799067,2023,8,18,4,33,97,0.17403267112727544,2886.0770398521227,0,2023-01,2023-08
4067,10036,248,Tablet,Accessories,8,539.4612059506978,0.13734147976776198,Card,UK,Toronto,32,Male,2023-11-08,2023-01-28,12.464506609814096,5,Yes,2,Desktop,3722.9664451850203,998.6440933022665,3735.4309517948345,2023,1,28,5,4,-284,0.2682388111753816,1963.309426583294,1,2023-01,2023-01
4900,10071,353,Phone,Electronics,6,478.6208532284825,0.07768848150749257,Cash,UK,Toronto,41,Female,2023-02-01,2023-11-16,11.727888778431327,7,No,1,Mobile,2648.625155540047,722.4442286195044,2660.3530443184786,2023,11,16,3,46,288,0.2727619750603026,1363.075695726296,0,2023-01,2023-11
1815,10126,492,Headphones,Electronics,9,422.4950604838329,0.26362395710307895,UPI,Canada,Toronto,38,Female,2023-11-01,2023-03-12,30.960929089523813,2,No,1,Mobile,2800.0371670432214,349.04501676509665,2830.998096132745,2023,3,12,6,10,-234,0.12465727986521001,3214.1213643739766,0,2023-03,2023-03
1658,10105,267,Tablet,Accessories,4,821.2709107383964,0.059000169717092175,Card,USA,London,24,Female,2023-09-26,2023-07-29,34.587240349322386,6,No,4,Desktop,3091.263150484481,832.0372591028976,3125.850390833803,2023,7,29,5,30,-59,0.26915769334373746,1586.7719419778007,0,2023-07,2023-07
4587,10091,249,Monitor,Accessories,8,897.1554719198365,0.28418999982602006,UPI,USA,London,46,Male,2023-01-25,2023-07-03,13.757866444605433,7,No,4,Mobile,5137.542868088202,846.9238345721224,5151.300734532808,2023,7,3,0,27,159,0.164849979127723,2574.437131377038,1,2023-01,2023-07
1546,10030,351,Laptop,Electronics,3,856.1776198131752,0.06168644630980232,Cash,USA,New York,49,Male,2023-11-12,2023-12-22,22.582284901458085,5,Yes,4,Mobile,2410.089195110746,526.9600840864605,2432.671480012204,2023,12,22,4,51,40,0.21864754431308345,3395.8742017346376,0,2023-05,2023-12
2215,10121,218,Monitor,Electronics,3,680.075646568763,0.18410495631862306,Cash,Canada,New York,49,Male,2023-02-28,2023-02-10,47.59537293404347,9,No,1,Desktop,1664.6110480915847,345.89356448586926,1712.2064210256283,2023,2,10,4,6,-18,0.20779242387128422,2780.2592182564977,0,2023-01,2023-02
4120,10136,299,Phone,Electronics,8,154.61451104930075,0.06692590035869246,Card,Canada,Toronto,22,Female,2023-08-01,2023-09-17,16.09778402108033,4,No,3,Mobile,1154.1343655104583,268.46408661551493,1170.2321495315387,2023,9,17,6,37,47,0.23261077274722414,1515.5427018591542,0,2023-02,2023-09
4583,10050,259,Headphones,Accessories,5,291.332570102172,0.16370059949059043,Cash,USA,Toronto,21,Male,2023-06-05,2023-12-10,35.076231595282735,1,Yes,1,Mobile,1218.20626862656,302.22836275810556,1253.2825002218426,2023,12,10,6,49,188,0.24809293018894604,1566.9430894695204,0,2023-01,2023-12
1016,10028,366,Headphones,Electronics,3,65.1418024083379,0.2051925389745424,UPI,USA,London,39,Male,2023-11-10,2023-03-25,38.30672271639158,8,No,4,Desktop,155.32557173637926,29.2285788847116,193.63229445277085,2023,3,25,5,12,-230,0.188176219523716,1891.9812460275123,0,2023-02,2023-03
4243,10039,401,Phone,Electronics,1,932.2075934903119,0.057068379246041266,Card,UK,London,35,Male,2023-10-03,2023-02-15,25.165791475932178,8,Yes,2,Mobile,879.0080170089673,244.0672685538796,904.1738084848995,2023,2,15,2,7,-230,0.2776621644298265,2449.0567001257323,0,2023-02,2023-02
2243,10040,345,Tablet,Accessories,3,667.5825590970921,0.15626573481020375,Card,Canada,New York,52,Female,2023-07-29,2023-06-08,47.18866940418123,7,No,2,Desktop,1689.7868398599262,442.5546399144144,1736.9755092641074,2023,6,8,3,23,-51,0.26189968431231225,3301.0302068494557,0,2023-06,2023-06
3205,10010,363,Tablet,Accessories,9,751.4356266269766,0.1407179233170357,UPI,Canada,New York,34,Female,2023-02-26,2023-12-10,38.14955308484557,8,Yes,4,Desktop,5811.256491674338,1493.9823338369993,5849.406044759183,2023,12,10,6,49,287,0.257084218529572,2494.194147085926,1,2023-02,2023-12
3524,10150,441,Headphones,Electronics,5,325.34030479058436,0.02131122642100237,Card,USA,Mumbai,41,Male,2023-07-04,2023-01-07,25.606606093740403,2,No,2,Mobile,1592.0345194565716,305.1124101039275,1617.641125550312,2023,1,7,5,1,-178,0.19164936838685837,1289.8743922165188,0,2023-01,2023-01
2069,10000,268,Headphones,Accessories,2,848.7404518317956,0.24549234530259087,Card,USA,New York,19,Male,2023-02-23,2023-11-29,30.62008407992423,3,No,1,Desktop,1280.7623355168548,137.7006209569757,1311.382419596779,2023,11,29,2,48,279,0.10751457716892204,2280.6253023992795,0,2023-01,2023-11
4444,10045,374,Laptop,Accessories,7,274.41121803430894,0.10070472019285251,UPI,India,London,30,Male,2023-07-28,2023-05-16,36.16760495412953,9,No,3,Mobile,1727.436991730688,342.81208433214937,1763.6045966848176,2023,5,16,1,20,-73,0.19845128127578887,1533.1713637498128,0,2023-02,2023-05
3565,10100,248,Tablet,Electronics,2,21.61088197020069,0.17237465926556386,Card,Canada,Toronto,32,Female,2023-12-08,2023-07-02,31.64855811931482,1,No,1,Mobile,35.77142710831806,10.00487849791831,67.41998522763288,2023,7,2,6,26,-159,0.2796891068288366,1897.4383223307564,0,2023-02,2023-07
3146,10148,307,Phone,Accessories,4,388.88666327028005,0.15443527047994032,Card,India,Mumbai,22,Male,2023-10-20,2023-07-16,44.54139127217341,8,No,4,Mobile,1315.3153849683715,181.63194244487514,1359.8567762405448,2023,7,16,6,28,-96,0.13809003112150378,1154.9753575820957,0,2023-04,2023-07
4963,10089,425,Tablet,Accessories,7,579.346251339892,0.15397815137113266,UPI,UK,New York,20,Female,2023-12-06,2023-06-21,21.059989802618052,8,Yes,1,Mobile,3430.977105883459,1017.3481657646978,3452.037095686077,2023,6,21,2,25,-168,0.2965184944021175,2664.1859989506265,1,2023-01,2023-06
2768,10109,360,Laptop,Electronics,4,489.1307608062121,0.03216671826254623,Cash,India,New York,54,Female,2023-10-31,2023-12-15,18.494858302511222,7,No,2,Mobile,1893.588117719255,495.2454839419733,1912.0829760217662,2023,12,15,4,50,45,0.26153812400263426,1721.8657859198647,0,2023-03,2023-12
2060,10163,318,Headphones,Accessories,7,864.8346197250651,0.12704460277479981,UPI,USA,London,54,Female,2023-09-09,2023-10-03,14.622750027286894,5,Yes,1,Mobile,5284.734342973395,1278.7258104850791,5299.357093000682,2023,10,3,1,40,24,0.24196595845641294,2510.5025632462985,1,2023-01,2023-10
3327,10181,348,Headphones,Electronics,7,123.2971802370436,0.13571002776197105,Card,Canada,Mumbai,54,Male,2023-10-31,2023-03-19,6.7002335629067815,4,Yes,3,Mobile,745.9516153887117,175.6208744366126,752.6518489516185,2023,3,19,6,11,-226,0.23543199158446415,1242.2955314148962,0,2023-03,2023-03
4420,10056,349,Laptop,Electronics,1,562.746971821051,0.22009285210933455,UPI,Canada,New York,20,Male,2023-04-22,2023-06-27,6.93562839710249,6,Yes,2,Mobile,438.8903857770646,95.41704173431258,445.8260141741671,2023,6,27,1,26,66,0.2174051763867525,1304.4583720647793,0,2023-01,2023-06
3544,10000,492,Phone,Accessories,6,522.7197628244893,0.2520056495762095,Card,India,Toronto,52,Female,2023-01-06,2023-01-27,44.15248368991772,1,Yes,3,Mobile,2345.94857668549,572.7259614857037,2390.1010603754075,2023,1,27,4,4,21,0.24413406464982643,2280.6253023992795,0,2023-01,2023-01
1301,10062,342,Headphones,Accessories,9,295.76512252871976,0.1634946834300054,Card,India,London,40,Female,2023-07-10,2023-04-30,35.527691588265824,5,No,3,Desktop,2226.68187706125,410.5580788791264,2262.209568649516,2023,4,30,6,17,-71,0.18438111124386408,2209.032053150145,0,2023-01,2023-04
1180,10181,359,Monitor,Accessories,2,825.7835503254704,0.026034886219497143,UPI,UK,Mumbai,45,Female,2023-11-30,2023-10-08,34.72395869464188,4,No,3,Desktop,1608.5687391016288,432.7976791292711,1643.2926977962707,2023,10,8,6,40,-53,0.2690576216040259,1242.2955314148962,0,2023-03,2023-10
1606,10054,210,Headphones,Electronics,3,757.7916827645622,0.07105484117896388,Card,UK,New York,47,Female,2023-10-06,2023-11-04,32.65892685206987,4,No,1,Mobile,2111.8407452969595,505.29842711065226,2144.4996721490293,2023,11,4,5,44,29,0.23926919121905615,1940.9416434274935,0,2023-02,2023-11
4170,10114,337,Monitor,Accessories,5,738.2020035851943,0.04948020805581932,Cash,USA,New York,35,Male,2023-12-06,2023-07-15,43.214861511234716,7,No,1,Mobile,3508.378074302881,892.0073092723412,3551.5929358141157,2023,7,15,5,28,-144,0.2542506224759098,2234.644040762402,1,2023-01,2023-07
1699,10167,277,Laptop,Electronics,9,878.6686287041649,0.037384518956737424,Card,USA,Mumbai,53,Male,2023-01-13,2023-10-04,26.612011654953236,9,Yes,1,Mobile,7612.380222279152,1967.7811380081732,7638.992233934106,2023,10,4,2,40,264,0.25849748443319587,2905.529530566239,1,2023-03,2023-10
1992,10142,276,Laptop,Accessories,4,728.3289086090907,0.10976978958534227,UPI,USA,London,50,Female,2023-10-30,2023-01-18,44.16848728512351,8,Yes,1,Desktop,2593.5215902485957,307.10928929710235,2637.690077533719,2023,1,18,2,3,-285,0.11841400914178052,3408.1393042882946,0,2023-01,2023-01
2139,10148,453,Headphones,Accessories,1,247.2044658804319,0.0688180506463146,Cash,India,Mumbai,43,Female,2023-02-13,2023-10-22,21.175026178200763,8,Yes,2,Desktop,230.1923364274772,25.58084953587183,251.36736260567795,2023,10,22,6,42,251,0.1111281545375476,1154.9753575820957,0,2023-04,2023-10
1190,10174,457,Tablet,Accessories,4,711.4514574166973,0.06549093354345369,Cash,India,Mumbai,57,Female,2023-04-15,2023-09-28,46.70183769525907,5,No,1,Mobile,2659.4313491985085,691.9765207025109,2706.1331868937677,2023,9,28,3,39,166,0.26019717369694717,1864.6007906205282,0,2023-09,2023-09
3300,10052,490,Monitor,Electronics,6,321.548757122047,0.016407952372880296,Card,Canada,London,34,Male,2023-06-09,2023-02-22,36.439564103655805,6,No,2,Mobile,1897.6368025777776,288.2070131223347,1934.0763666814335,2023,2,22,2,8,-107,0.15187680420764924,2327.3191521951553,0,2023-02,2023-02
1980,10136,462,Phone,Accessories,5,257.33115734052114,0.0053010134386301646,UPI,USA,New York,57,Female,2023-06-03,2023-10-21,16.57297112109923,2,No,3,Mobile,1279.835207086404,276.94861053162384,1296.4081782075032,2023,10,21,5,42,140,0.2163939615023628,1515.5427018591542,0,2023-02,2023-10
3975,10179,284,Headphones,Accessories,1,91.54352104163478,0.030830472794934536,Card,India,Toronto,24,Male,2023-08-30,2023-02-21,30.38382147598813,3,No,2,Desktop,88.72119100660814,16.74543020817864,119.10501248259627,2023,2,21,1,8,-190,0.18874217104379726,1092.5907333258413,0,2023-01,2023-02
3006,10056,345,Phone,Electronics,4,749.1480087407232,0.05165924382708992,Card,Canada,London,25,Female,2023-06-30,2023-08-04,28.9863752669715,5,Yes,4,Mobile,2841.790356378429,296.7051949268315,2870.7767316454006,2023,8,4,4,31,35,0.10440784073352684,1304.4583720647793,0,2023-01,2023-08
2184,10116,241,Headphones,Electronics,6,716.780942710815,0.12929511865446094,UPI,USA,Toronto,48,Male,2023-01-14,2023-03-13,11.205446977865028,2,No,1,Desktop,3744.6279940425825,404.6304647971936,3755.8334410204475,2023,3,13,0,11,58,0.1080562516332543,1636.8606134560243,1,2023-02,2023-03
4327,10153,324,Tablet,Accessories,4,249.80948812061186,0.1531560783896534,UPI,UK,New York,29,Male,2023-06-29,2023-01-28,31.605930758777635,3,No,4,Desktop,846.198586302129,224.60230077243745,877.8045170609066,2023,1,28,5,4,-152,0.2654250484557591,1189.003784159761,0,2023-01,2023-01
4394,10168,366,Tablet,Accessories,9,754.3914363896729,0.042177575452009675,Card,UK,Mumbai,48,Female,2023-10-19,2023-09-09,19.16535306726311,4,Yes,2,Mobile,6503.157311948977,1440.6802866554413,6522.32266501624,2023,9,9,5,36,-40,0.22153551229774476,3779.6119602690846,1,2023-02,2023-09
1127,10034,440,Tablet,Accessories,5,919.484065431682,0.1274350024572559,Cash,India,Toronto,61,Male,2023-09-21,2023-02-04,7.355694506432109,6,Yes,1,Desktop,4011.5480564699396,821.439142527398,4018.9037509763716,2023,2,4,5,5,-229,0.204768615747369,2765.930124409759,1,2023-02,2023-02
3065,10062,479,Tablet,Electronics,8,125.86837834174767,0.10252465269777818,Card,Canada,New York,36,Male,2023-06-17,2023-07-20,47.689527096795416,5,No,4,Mobile,903.7101325330195,261.05512255571966,951.399659629815,2023,7,20,3,29,33,0.28887041669435004,2209.032053150145,0,2023-01,2023-07
2816,10024,387,Laptop,Electronics,9,247.98390561903946,0.055027093049386806,Cash,UK,New York,27,Male,2023-08-02,2023-09-06,33.86706660789295,4,No,1,Desktop,2109.042649528112,283.92565954443097,2142.909716136005,2023,9,6,2,36,35,0.13462300518576897,1066.911519630302,0,2023-03,2023-09
2758,10089,218,Laptop,Electronics,5,755.2555782055692,0.0020522244445090655,Card,Canada,Mumbai,56,Male,2023-05-30,2023-04-09,44.461351934188116,2,Yes,2,Desktop,3768.52812123062,571.2868848653935,3812.9894731648083,2023,4,9,6,14,-51,0.1515941679317597,2664.1859989506265,1,2023-01,2023-04
3613,10074,267,Monitor,Electronics,6,289.0165400369367,0.1401053599565225,UPI,Canada,Mumbai,29,Female,2023-01-16,2023-11-04,35.42252022559639,5,No,4,Mobile,1491.1426419700379,374.79544587745266,1526.5651621956342,2023,11,4,5,44,292,0.25134781564712544,2324.374232591874,0,2023-01,2023-11
1569,10037,417,Phone,Accessories,1,632.1706947980424,0.2056955247795598,Cash,UK,New York,37,Female,2023-04-01,2023-05-20,21.064266146305084,5,Yes,2,Mobile,502.13601198130016,128.06830634097176,523.2002781276052,2023,5,20,5,20,49,0.25504704559158586,2866.9756595223207,0,2023-01,2023-05
2346,10129,301,Headphones,Electronics,7,99.54093997444022,0.06788320024314211,UPI,Canada,New York,54,Female,2023-04-30,2023-03-24,28.070963254796514,7,Yes,4,Desktop,649.486476896353,117.54369841373199,677.5574401511495,2023,3,24,4,12,-37,0.1809794392878329,2377.7899734063253,0,2023-01,2023-03
2895,10134,241,Headphones,Electronics,4,463.15842952146795,0.039542048969003804,UPI,UK,Toronto,58,Female,2023-09-10,2023-02-17,35.40860421562297,1,No,3,Desktop,1779.3767848836926,516.3674683943973,1814.7853890993156,2023,2,17,4,7,-205,0.290195686928752,2089.605387541751,0,2023-02,2023-02
3733,10161,487,Laptop,Electronics,2,744.309593553094,0.26611282333408853,UPI,India,New York,24,Female,2023-03-01,2023-10-05,48.21135463406469,4,Yes,3,Desktop,1092.4785323560645,314.2524500433322,1140.6898869901293,2023,10,5,3,40,218,0.2876509155430341,4026.724557980556,0,2023-03,2023-10
4863,10090,366,Headphones,Accessories,5,692.7836641823875,0.08250743174633933,UPI,USA,New York,31,Male,2023-09-23,2023-09-05,16.415125660476342,5,No,3,Mobile,3178.1193164744013,325.6998426763674,3194.5344421348777,2023,9,5,1,36,-18,0.10248194301203191,2683.2142995298022,1,2023-05,2023-09
1625,10016,308,Laptop,Accessories,3,818.7706586622907,0.06708378593779943,UPI,USA,Toronto,28,Male,2023-01-31,2023-06-26,44.3739676380853,8,No,3,Mobile,2291.5332691933154,308.1323512041451,2335.9072368314005,2023,6,26,0,26,146,0.134465580468145,1906.2916662647992,0,2023-04,2023-06
4359,10127,235,Monitor,Electronics,6,879.9030840711055,0.25712908188297473,Card,India,London,24,Male,2023-01-21,2023-02-21,46.58350123824212,8,No,3,Mobile,3921.9264715074246,1035.5607153077456,3968.509972745667,2023,2,21,1,8,31,0.2640438883367743,2609.331579175561,1,2023-02,2023-02
3901,10170,431,Phone,Electronics,8,777.719831233583,0.24513212975002838,Cash,UK,Toronto,46,Male,2023-08-07,2023-03-20,35.16869815965305,1,No,2,Mobile,4696.605701235697,784.5366887442017,4731.77439939535,2023,3,20,0,12,-140,0.16704333696520166,2586.021855489901,1,2023-01,2023-03
2686,10186,428,Monitor,Accessories,7,678.1559880801475,0.1345039411573901,Card,UK,Toronto,27,Female,2023-03-22,2023-11-18,46.9069982330602,5,Yes,3,Desktop,4108.589344747185,489.3023233801464,4155.496342980246,2023,11,18,5,46,241,0.11909253573996569,1749.491036081567,1,2023-03,2023-11
4009,10107,363,Tablet,Accessories,3,51.088041979710525,0.14677165842833234,Card,UK,Mumbai,46,Female,2023-10-16,2023-03-05,22.90453643648158,1,No,2,Desktop,130.76929599747646,33.60768747934209,153.67383243395804,2023,3,5,6,9,-225,0.25699983488471667,1498.903676901721,0,2023-01,2023-03
4710,10178,272,Tablet,Accessories,8,544.2673399412552,0.06532461145020658,Card,UK,Toronto,26,Male,2023-01-31,2023-01-08,47.88572792181992,1,No,3,Desktop,4069.706299476441,776.9749012031468,4117.592027398261,2023,1,8,6,1,-23,0.1909167011150419,2488.30654450706,1,2023-01,2023-01
1154,10181,335,Tablet,Accessories,2,56.943770416555736,0.02349050114386725,UPI,India,New York,53,Female,2023-08-22,2023-08-02,36.625229472468874,2,Yes,1,Desktop,111.21226542489903,22.07365036454456,147.8374948973679,2023,8,2,2,31,-20,0.19848215734307437,1242.2955314148962,0,2023-03,2023-08
3537,10151,269,Monitor,Accessories,9,811.9064607737022,0.1720295476066983,Card,USA,New York,27,Male,2023-02-05,2023-01-25,6.890259533846535,2,No,3,Desktop,6050.111036650619,830.5222028991715,6057.001296184466,2023,1,25,2,4,-11,0.13727387776323424,1554.3242325916247,1,2023-01,2023-01
2409,10024,395,Headphones,Accessories,4,334.3100339707584,0.029503476477063938,Cash,Canada,New York,36,Male,2023-05-12,2023-09-13,45.809277431857375,9,No,1,Mobile,1297.7869029898227,301.31887934952084,1343.5961804216802,2023,9,13,2,37,124,0.23217901078778555,1066.911519630302,0,2023-03,2023-09
1784,10198,468,Phone,Accessories,1,571.1807866355625,0.13478236408699493,Card,Canada,London,48,Female,2023-11-20,2023-08-31,26.801276406493667,4,No,2,Mobile,494.19568989175195,103.90378569046435,520.9969662982456,2023,8,31,3,35,-81,0.21024826362452353,2903.90838895423,0,2023-08,2023-08
4175,10179,248,Tablet,Accessories,8,293.85640117252456,0.2821491595539032,UPI,USA,New York,34,Female,2023-12-12,2023-07-17,25.714714315002478,3,No,3,Desktop,1687.560516417297,238.51066956669226,1713.2752307322996,2023,7,17,0,29,-148,0.14133458755781517,1092.5907333258413,0,2023-01,2023-07
4464,10197,329,Tablet,Electronics,7,786.8501414926877,0.2858503167511753,Cash,India,London,26,Female,2023-05-12,2023-04-04,30.490997269083543,1,Yes,4,Desktop,3933.5014551790714,661.0890422556888,3963.992452448155,2023,4,4,1,14,-38,0.16806630168784137,2593.5554779252766,1,2023-01,2023-04
4882,10087,204,Tablet,Electronics,5,888.7724761090645,0.07179968596420758,Cash,Canada,New York,62,Female,2023-01-09,2023-07-26,11.722304604705258,2,Yes,2,Desktop,4124.794457154012,904.880320914257,4136.516761758718,2023,7,26,2,30,198,0.2193758574672344,2239.3537908479384,1,2023-07,2023-07
1245,10160,226,Phone,Electronics,5,410.6696443288027,0.18723402601369632,Cash,USA,Toronto,50,Female,2023-01-30,2023-01-15,26.112472185532937,6,No,3,Desktop,1668.891567297541,475.5914583138092,1695.004039483074,2023,1,15,6,2,-15,0.284974451086682,2873.529270375876,0,2023-01,2023-01
4247,10176,359,Tablet,Electronics,7,865.6639456407692,0.1422228792323573,Cash,India,Mumbai,51,Female,2023-04-25,2023-06-27,42.40072475229856,9,Yes,2,Desktop,5197.827087908673,1476.5741337451816,5240.227812660972,2023,6,27,1,26,63,0.28407527006429834,2068.1324606578996,1,2023-03,2023-06
4110,10028,348,Phone,Electronics,5,281.73350730720574,0.26270553827583176,Card,Canada,New York,62,Female,2023-10-28,2023-03-16,5.69671066118819,5,Yes,4,Desktop,1038.6027730986414,163.66425144960377,1044.2994837598296,2023,3,16,3,11,-226,0.1575811808794966,1891.9812460275123,0,2023-02,2023-03
2500,10062,463,Tablet,Electronics,8,543.9677046140133,0.08142925928281597,UPI,UK,London,41,Male,2023-01-04,2023-04-14,17.281272214596708,4,Yes,3,Desktop,3997.382538828165,987.8499442214296,4014.6638110427616,2023,4,14,4,15,100,0.24712419555197698,2209.032053150145,1,2023-01,2023-04
2705,10149,429,Monitor,Accessories,6,861.5862012419299,0.0011107220497250548,Cash,UK,London,26,Female,2023-11-21,2023-10-21,5.11045638997299,5,Yes,4,Desktop,5163.77531070283,1317.2987872678443,5168.885767092803,2023,10,21,5,42,-31,0.25510381610476185,2853.116082772503,1,2023-02,2023-10
3806,10153,399,Monitor,Accessories,5,339.3637157634746,0.04876836177942453,Cash,India,Mumbai,24,Male,2023-08-25,2023-06-17,23.707008911743173,9,No,3,Mobile,1614.0675164915583,422.50577010320245,1637.7745254033016,2023,6,17,5,24,-69,0.261764619996559,1189.003784159761,0,2023-01,2023-06
1537,10155,249,Phone,Electronics,9,954.961419776524,0.10485684035081941,UPI,UK,New York,33,Male,2023-01-23,2023-04-25,37.77419797221806,7,Yes,1,Desktop,7693.444643776427,1647.5700728758168,7731.218841748645,2023,4,25,1,17,92,0.214152456950296,7731.218841748645,1,2023-04,2023-04
2890,10113,266,Monitor,Electronics,2,139.44191174575596,0.09471633893114657,Card,India,Toronto,36,Female,2023-01-16,2023-02-08,40.94473231015829,8,No,2,Desktop,252.4689687432758,25.777485563079427,293.4137010534341,2023,2,8,2,6,23,0.10210159961991756,955.6467912053467,0,2023-02,2023-02
2841,10048,499,Phone,Accessories,1,37.909568329036105,0.23740887573686575,Cash,USA,New York,56,Male,2023-01-22,2023-12-30,47.53353925071529,4,No,4,Mobile,28.909500332369753,7.294886198690271,76.44303958308504,2023,12,30,5,52,342,0.2523352570892497,1617.7395766141738,0,2023-01,2023-12
1920,10198,257,Monitor,Accessories,8,906.0526455266269,0.20416819984165133,Card,USA,New York,23,Female,2023-03-13,2023-09-30,32.38270758368539,8,Yes,2,Mobile,5768.524063421517,699.8343972301465,5800.906771005202,2023,9,30,5,39,201,0.12131948996587001,2903.90838895423,1,2023-08,2023-09
3455,10080,458,Monitor,Accessories,3,87.2756928249148,0.08986689588446918,Card,Canada,Mumbai,28,Male,2023-10-31,2023-05-15,16.458208999380297,6,No,4,Desktop,238.2974916737198,29.39978080432244,254.7557006731001,2023,5,15,0,20,-169,0.12337427724408037,2293.8230466527907,0,2023-01,2023-05
1524,10083,329,Phone,Electronics,7,992.0514120285419,0.13732314514986402,Card,India,New York,29,Male,2023-08-18,2023-08-20,46.58665771115145,5,Yes,2,Mobile,5990.738543848933,1324.7018240495352,6037.325201560084,2023,8,20,6,33,2,0.22112496052923053,2613.2802426810276,1,2023-02,2023-08
3875,10104,414,Headphones,Accessories,8,952.368924739524,0.028667731187500566,Card,Canada,Toronto,59,Male,2023-04-17,2023-02-08,39.88920892461692,7,No,2,Mobile,7400.533347310099,2195.7686174533196,7440.4225562347165,2023,2,8,2,6,-68,0.2967041042050603,4169.8114415774935,1,2023-01,2023-02
2529,10176,371,Monitor,Electronics,6,154.28049183559426,0.26944393344603024,Cash,Canada,London,30,Female,2023-07-27,2023-10-18,30.849281735141503,6,No,2,Desktop,676.2632955685416,100.43043825609176,707.1125773036831,2023,10,18,2,42,83,0.14850789465315997,2068.1324606578996,0,2023-03,2023-10
3950,10147,457,Tablet,Electronics,9,546.8329331787145,0.28062744733456024,Cash,USA,Mumbai,29,Male,2023-07-27,2023-11-03,36.303809707352116,3,Yes,1,Mobile,3540.389427200715,811.3233450609683,3576.6932369080673,2023,11,3,4,44,99,0.2291621760102415,2307.2970970929723,1,2023-03,2023-11
4896,10117,301,Headphones,Accessories,7,201.22189151780145,0.29394106061428144,Card,Canada,Toronto,38,Male,2023-09-20,2023-02-16,46.594235975334314,5,No,3,Desktop,994.5216071437292,159.85018306917524,1041.1158431190636,2023,2,16,3,7,-216,0.1607307291475202,2545.8154826268365,0,2023-02,2023-02
1035,10085,408,Phone,Accessories,5,439.59206956951743,0.26056584923575127,Card,UK,London,27,Male,2023-02-20,2023-02-05,37.05773128128148,9,Yes,1,Desktop,1625.2469432241737,454.65506811066825,1662.3046745054553,2023,2,5,6,5,-15,0.2797452227221059,2113.945362050333,0,2023-01,2023-02
1684,10062,490,Headphones,Electronics,8,80.19662667463602,0.05218826630886766,UPI,Canada,Mumbai,37,Female,2023-03-06,2023-11-16,21.57685284131303,7,No,2,Desktop,608.0904301173382,132.9914314532189,629.6672829586512,2023,11,16,3,46,255,0.2187033784227728,2209.032053150145,0,2023-01,2023-11
1019,10188,485,Laptop,Accessories,2,239.44609604065772,0.01385894496048865,UPI,India,Mumbai,53,Male,2023-09-22,2023-04-05,37.08626910300935,4,No,4,Mobile,472.2552515492527,66.82197666755994,509.34152065226203,2023,4,5,2,14,-170,0.14149546553129416,1395.6451465491632,0,2023-03,2023-04
